run_id,suite_id,case_id,formula,start_mode,seed,depth,steps,warm_depth,warm_steps,restarts,warm_restarts,perturbation_noise,best_loss,post_snap_loss,snap_min_margin,verifier_status,recovery_class,status,claim_status,claim_id,claim_class,training_mode,evidence_class,return_kind,raw_status,repair_status,repair_verifier_status,repair_accepted_move_count,threshold_policy,dataset_manifest_sha256,provenance_source,provenance_expression,runtime_seconds,active_slot_count,changed_slot_count,warm_start_mechanism,reason,artifact_path
proof-depth-curve-depth-2-blind-17bd9a2936b1,proof-depth-curve,depth-2-blind,depth_curve_depth2,blind,0,2,80,0,8,3,1,0.0,2.2240559884125333e-09,0.0,0.8487225022908773,recovered,blind_recovery,recovered,recovered,paper-blind-depth-degradation,measured_depth_curve,blind_training,blind_training_recovered,,,,,0,measured_depth_curve,ec28510acc1aca3e8e61b5623f7225a210b1c67bf45e8058064947e35a2e6811,sources/NORTH_STAR.md,E - log(exp(x)),0.25317874999018386,,,,verified,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-2-blind-17bd9a2936b1.json
proof-depth-curve-depth-2-blind-4c184578f74f,proof-depth-curve,depth-2-blind,depth_curve_depth2,blind,1,2,80,0,8,3,1,0.0,1.6777470155487078e-06,0.0,0.6912754261281321,recovered,blind_recovery,recovered,recovered,paper-blind-depth-degradation,measured_depth_curve,blind_training,blind_training_recovered,,,,,0,measured_depth_curve,6e069aa80ab5244c081aefe561091962b6155c6bc4d30c3bb62ba066844f8245,sources/NORTH_STAR.md,E - log(exp(x)),0.25406683399342,,,,verified,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-2-blind-4c184578f74f.json
proof-depth-curve-depth-3-blind-8f85ae959a38,proof-depth-curve,depth-3-blind,depth_curve_depth3,blind,0,3,80,0,8,3,1,0.0,0.0,0.0,1.0,recovered,scaffolded_blind_recovery,recovered,recovered,paper-blind-depth-degradation,measured_depth_curve,blind_training,scaffolded_blind_training_recovered,,,,,0,measured_depth_curve,79e8394311863c4a7884b25810ff9e1798b5f149e433c84b5ad3e4fbb1375b2b,sources/NORTH_STAR.md,E - log(exp(E)/x),0.6648550000390969,,,,verified,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-3-blind-8f85ae959a38.json
proof-depth-curve-depth-3-blind-ac82db6d6764,proof-depth-curve,depth-3-blind,depth_curve_depth3,blind,1,3,80,0,8,3,1,0.0,0.0,0.0,1.0,recovered,scaffolded_blind_recovery,recovered,recovered,paper-blind-depth-degradation,measured_depth_curve,blind_training,scaffolded_blind_training_recovered,,,,,0,measured_depth_curve,d1a2607d71f5f85373b326cc5844fa68a977b993477c5cf6ce7b7fe5fbe0dfc7,sources/NORTH_STAR.md,E - log(exp(E)/x),0.665310458978638,,,,verified,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-3-blind-ac82db6d6764.json
proof-depth-curve-depth-4-blind-6ad7eec175ad,proof-depth-curve,depth-4-blind,depth_curve_depth4,blind,0,4,80,0,8,3,1,0.0,0.15433735836199722,0.15433735836199725,1.0,failed,snapped_but_failed,snapped_but_failed,failed,paper-blind-depth-degradation,measured_depth_curve,blind_training,snapped_but_failed,,,,,0,measured_depth_curve,5916b3c9ebe34210c3e5b8f9168406cf2cb29f2ed501b323e802a3551794ed4c,sources/NORTH_STAR.md,x - log(exp(x) - log(x)),1.3733403750229627,,,,mpmath_failed,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-4-blind-6ad7eec175ad.json
proof-depth-curve-depth-4-blind-e38357e3bcab,proof-depth-curve,depth-4-blind,depth_curve_depth4,blind,1,4,80,0,8,3,1,0.0,0.15449570283634007,0.1544957028363401,1.0,failed,snapped_but_failed,snapped_but_failed,failed,paper-blind-depth-degradation,measured_depth_curve,blind_training,snapped_but_failed,,,,,0,measured_depth_curve,bf85025166ed205b8f17ef24138c555af4c4445578c23d3b85fea0ec1470e1d1,sources/NORTH_STAR.md,x - log(exp(x) - log(x)),1.3773722499608994,,,,mpmath_failed,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-4-blind-e38357e3bcab.json
proof-depth-curve-depth-5-blind-c01a728c6cbe,proof-depth-curve,depth-5-blind,depth_curve_depth5,blind,0,5,80,0,8,3,1,0.0,1.7409793270570273,13.178778240394943,1.0,failed,snapped_but_failed,snapped_but_failed,failed,paper-blind-depth-degradation,measured_depth_curve,blind_training,snapped_but_failed,,,,,0,measured_depth_curve,672d55b6add2ed9524991d0118988ba3573d4a16616c88f23c761af8734a635e,sources/NORTH_STAR.md,E - 2*log(x),2.7952929589664564,,,,mpmath_failed,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-5-blind-c01a728c6cbe.json
proof-depth-curve-depth-5-blind-ba7e09d15414,proof-depth-curve,depth-5-blind,depth_curve_depth5,blind,1,5,80,0,8,3,1,0.0,1.5436804689436923,13.194461769494842,1.0,failed,snapped_but_failed,snapped_but_failed,failed,paper-blind-depth-degradation,measured_depth_curve,blind_training,snapped_but_failed,,,,,0,measured_depth_curve,4481042adf2dbd4c706b99cb3998dbc1f2147ff9ad635869e9d7a5a4c3d367e3,sources/NORTH_STAR.md,E - 2*log(x),2.799072249967139,,,,mpmath_failed,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-5-blind-ba7e09d15414.json
proof-depth-curve-depth-6-blind-7e47c402949e,proof-depth-curve,depth-6-blind,depth_curve_depth6,blind,0,6,80,0,8,3,1,0.0,0.3139470321574587,0.3390543756548034,1.0,failed,snapped_but_failed,snapped_but_failed,failed,paper-blind-depth-degradation,measured_depth_curve,blind_training,snapped_but_failed,,,,,0,measured_depth_curve,84b88751a9d09dc434cfc0e571dd83093881923e63db430f3f19c0e6d9c37bb0,sources/NORTH_STAR.md,-log(x) - log(exp(x)) + E,5.745464208011981,,,,mpmath_failed,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-6-blind-7e47c402949e.json
proof-depth-curve-depth-6-blind-03115ea5f9ea,proof-depth-curve,depth-6-blind,depth_curve_depth6,blind,1,6,80,0,8,3,1,0.0,0.26015496374291974,0.33870616133121495,1.0,failed,snapped_but_failed,snapped_but_failed,failed,paper-blind-depth-degradation,measured_depth_curve,blind_training,snapped_but_failed,,,,,0,measured_depth_curve,e6c2354e4be29d091ee4fabca9dff135c09b1a0f3055d4bf81f693096d4f5205,sources/NORTH_STAR.md,-log(x) - log(exp(x)) + E,5.845452124951407,,,,mpmath_failed,artifacts/proof/v1.5/campaigns/proof-depth-curve/runs/proof-depth-curve/proof-depth-curve-depth-6-blind-03115ea5f9ea.json
