group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
blind_recovery,2,2,0,0,0,0,0,1.0,0.0,0.0
same_ast_return,10,10,0,0,0,0,0,1.0,0.0,0.0
scaffolded_blind_recovery,2,2,0,0,0,0,0,1.0,0.0,0.0
snapped_but_failed,6,0,0,0,0,6,0,0.0,0.0,1.0
