total_runs,verifier_recovered,verifier_recovery_rate,unsupported,unsupported_rate,failed,failure_rate,same_ast_return,same_ast_return_rate,verified_equivalent_ast,median_best_loss,median_post_snap_loss,median_runtime_seconds
29,13,0.4482758620689655,5,0.1724137931034483,11,0.3793103448275862,11,0.3793103448275862,0,7.036179213035431e-05,4.542698990054559e-32,12.751614500011783
