group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
paper-blind-depth-degradation,20,14,10,0,0,6,0,0.7,0.0,0.3
