group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
depth_curve_depth2,4,4,2,0,0,0,0,1.0,0.0,0.0
depth_curve_depth3,4,4,2,0,0,0,0,1.0,0.0,0.0
depth_curve_depth4,4,2,2,0,0,2,0,0.5,0.0,0.5
depth_curve_depth5,4,2,2,0,0,2,0,0.5,0.0,0.5
depth_curve_depth6,4,2,2,0,0,2,0,0.5,0.0,0.5
