total_runs,verifier_recovered,verifier_recovery_rate,unsupported,unsupported_rate,failed,failure_rate,same_ast_return,same_ast_return_rate,verified_equivalent_ast,median_best_loss,median_post_snap_loss,median_runtime_seconds
16,9,0.5625,3,0.1875,4,0.25,5,0.3125,0,1.140311021239276e-32,4.542698990054559e-32,1.4264520209981129
