run_id,formula,start_mode,classification,status,return_kind,raw_status,repair_status,repair_verifier_status,repair_accepted_move_count,repair_candidate_root_count,repair_deduped_variant_count,repair_accepted_candidate_root_source,reason,artifact_path
v1-15-geml-oscillatory-smoke-sin-pi-raw-blind-70170745a2b0,sin_pi,blind,snapped_but_failed,snapped_but_failed,,,not_repaired,,0,1,24,,train_failed,artifacts/campaigns/v1.15-geml-oscillatory-smoke/runs/v1.15-geml-oscillatory-smoke/v1-15-geml-oscillatory-smoke-sin-pi-raw-blind-70170745a2b0.json
v1-15-geml-oscillatory-smoke-sin-pi-ipi-blind-ea7864a411cc,sin_pi,blind,snapped_but_failed,snapped_but_failed,,,not_repaired,,0,1,32,,train_failed,artifacts/campaigns/v1.15-geml-oscillatory-smoke/runs/v1.15-geml-oscillatory-smoke/v1-15-geml-oscillatory-smoke-sin-pi-ipi-blind-ea7864a411cc.json
v1-15-geml-oscillatory-smoke-exp-raw-blind-5acc64d4b218,exp,blind,repaired_candidate,repaired_candidate,,,repaired,recovered,2,1,15,selected,train_failed,artifacts/campaigns/v1.15-geml-oscillatory-smoke/runs/v1.15-geml-oscillatory-smoke/v1-15-geml-oscillatory-smoke-exp-raw-blind-5acc64d4b218.json
v1-15-geml-oscillatory-smoke-exp-ipi-blind-a38affbc171c,exp,blind,repaired_candidate,repaired_candidate,,,repaired,recovered,1,1,15,selected,train_failed,artifacts/campaigns/v1.15-geml-oscillatory-smoke/runs/v1.15-geml-oscillatory-smoke/v1-15-geml-oscillatory-smoke-exp-ipi-blind-a38affbc171c.json
