group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
blind_recovery,6,6,0,0,0,0,0,1.0,0.0,0.0
same_ast_warm_start_return,11,11,11,0,0,0,0,1.0,0.0,0.0
snapped_but_failed,7,0,0,0,0,7,0,0.0,0.0,1.0
unsupported,4,0,0,0,4,0,0,0.0,1.0,0.0
verifier_recovered,1,1,0,0,0,0,0,1.0,0.0,0.0
