group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
0.0,12,3,2,0,4,5,0,0.25,0.3333333333333333,0.4166666666666667
35.0,2,0,0,0,0,2,0,0.0,0.0,1.0
5.0,2,2,2,0,0,0,0,1.0,0.0,0.0
