run_id,formula,start_mode,classification,status,return_kind,raw_status,repair_status,repair_verifier_status,repair_accepted_move_count,repair_candidate_root_count,repair_deduped_variant_count,repair_accepted_candidate_root_source,reason,artifact_path
v1-16-geml-smoke-sin-pi-raw-v116-blind-7e3efe6e564e,sin_pi,blind,snapped_but_failed,snapped_but_failed,,,not_repaired,,0,1,24,,train_failed,artifacts/campaigns/v1.16-geml-smoke/runs/v1.16-geml-smoke/v1-16-geml-smoke-sin-pi-raw-v116-blind-7e3efe6e564e.json
v1-16-geml-smoke-sin-pi-ipi-v116-blind-e7efd47e48bd,sin_pi,blind,snapped_but_failed,snapped_but_failed,,,not_repaired,,0,1,8,,train_failed,artifacts/campaigns/v1.16-geml-smoke/runs/v1.16-geml-smoke/v1-16-geml-smoke-sin-pi-ipi-v116-blind-e7efd47e48bd.json
v1-16-geml-smoke-exp-raw-v116-blind-739ffa409112,exp,blind,repaired_candidate,repaired_candidate,,,repaired,recovered,2,1,15,selected,train_failed,artifacts/campaigns/v1.16-geml-smoke/runs/v1.16-geml-smoke/v1-16-geml-smoke-exp-raw-v116-blind-739ffa409112.json
v1-16-geml-smoke-exp-ipi-v116-blind-e8fe36239cff,exp,blind,snapped_but_failed,snapped_but_failed,,,not_repaired,,0,1,8,,train_failed,artifacts/campaigns/v1.16-geml-smoke/runs/v1.16-geml-smoke/v1-16-geml-smoke-exp-ipi-v116-blind-e8fe36239cff.json
