group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
blind_recovery,4,4,0,0,0,0,0,1.0,0.0,0.0
same_ast_warm_start_return,4,4,4,0,0,0,0,1.0,0.0,0.0
snapped_but_failed,4,0,0,0,0,4,0,0.0,0.0,1.0
unsupported,3,0,0,0,3,0,0,0.0,1.0,0.0
verifier_recovered,1,1,0,0,0,0,0,1.0,0.0,0.0
