group,total,verifier_recovered,same_ast_return,verified_equivalent_ast,unsupported,failed,execution_error,verifier_recovery_rate,unsupported_rate,failure_rate
same_ast_return,9,9,0,0,0,0,0,1.0,0.0,0.0
